"authorId","fullName","surname","givenName","documentCount","university","city","country","topSubjectArea","orcid"
"59824747100","Ashwini Kumar","Kumar","Ashwini",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57222222386","Minakshi Chauhan","Chauhan","Minakshi",1,"Sharda University","Greater Noida","India","",""
"59730721200","Sumit Yadav","Yadav","Sumit",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57216736029","Sharib Khan","Khan","Sharib",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59730663700","Devanshi Sharma","Sharma","Devanshi",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"58121747500","Merajul Aarfeen","Aarfeen","Merajul",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57209119792","Mini Chandra","Chandra","Mini",1,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"59378085300","Thierry Forsack Fotabong","Fotabong","Thierry Forsack",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59523551800","Farheen","Farheen","",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57686535000","Aditi Garg","Garg","Aditi",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"57227122500","Sudhanshu Parhar","Parhar","Sudhanshu",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57469142000","Shaifa Nazir Rangrez","Rangrez","Shaifa Nazir",1,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"57346040500","Richa Mishra","Mishra","Richa",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59344886400","Khundrakapam Anjalee Devi","Devi","Khundrakapam Anjalee",1,"Sharda University","Greater Noida","India","Business, Management and Accounting (all)",""
"60054928600","Kriti Sharma","Sharma","Kriti",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57226751402","Pranjali Varshney","Varshney","Pranjali",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60404523200","Saumya Maurya","Maurya","Saumya",1,"Sharda University","Greater Noida","India","",""
"58135153300","Saleh Umar","Umar","Saleh",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57795760600","Ambhrin Saha","Saha","Ambhrin",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"60414950700","Ashok Kumar Sahoo","Sahoo","Ashok Kumar",1,"Sharda University","Greater Noida","India","",""
"59008295600","Ashish Rajput","Rajput","Ashish",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57189645776","Sukriti Azad","Azad","Sukriti",1,"Sharda University","Greater Noida","India","",""
"57222221179","Melaku Nigus Getachew","Nigus Getachew","Melaku",1,"Sharda University","Greater Noida","India","",""
"59083074800","Viswajeet Kumar","Kumar","Viswajeet",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58853986200","Rebecca Ngaisianmuan","Ngaisianmuan","Rebecca",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57213732927","Ramanpreet Kaur","Kaur","Ramanpreet",1,"Sharda University","Greater Noida","India","",""
"59187374200","Prateek Mishra","Mishra","Prateek",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"59207857500","Saquib Ali","Ali","Saquib",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59656120300","Rajesh Upadhyay","Upadhyay","Rajesh",1,"Sharda University","Greater Noida","India","Physics and Astronomy (all)",""
"57222388478","Anushka Chitransh","Chitransh","Anushka",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57813255800","Jyoti Bala Singh","Singh","Jyoti Bala",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"60301529800","Subba Dil","Dil","Subba",1,"Sharda University","Greater Noida","India","",""
"57547995700","Amit Kumar","Kumar","Amit",1,"Sharda University","Greater Noida","India","",""
"58947211100","Abdul Wadud Alatise","Alatise","Abdul Wadud",1,"Sharda University","Greater Noida","India","",""
"57651813100","Ahmad Sani Bala","Sani Bala","Ahmad",1,"Sharda University","Greater Noida","India","",""
"57863511800","Usha Rani Nagar","Nagar","Usha Rani",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58135154900","Kriti Baishya","Baishya","Kriti",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58266283900","Daksh Nauni","Nauni","Daksh",1,"Sharda University","Greater Noida","India","Energy (all)",""
"58671167900","Ratna Banerjee","Banerjee","Ratna",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57973760200","Abdoulaye Balde","Balde","Abdoulaye",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59560854000","Shreya","Shreya","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59861377900","Veeragoni Chandu Goud","Goud","Veeragoni Chandu",1,"Sharda University","Greater Noida","India","",""
"60381193300","Srishti Singh Chauhan","Chauhan","Srishti Singh",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59914543100","Lokireddy Chakridhar Reddy","Reddy","Lokireddy Chakridhar",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"60259816600","Praveen Yadav","Yadav","Praveen",1,"Sharda University","Greater Noida","India","Agricultural and Biological Sciences (all)",""
"60174766800","Rishabh Shirvastava","Shirvastava","Rishabh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"56611371200","Rajeev Bansal","Bansal","Rajeev",1,"Sharda University","Greater Noida","India","",""
"60108154000","Anshu","Anshu","",1,"Sharda University","Greater Noida","India","Arts and Humanities (all)",""
"58814034800","Kanika","Kanika","",1,"Sharda University","Greater Noida","India","Energy (all)",""
"58920518500","Simran Mohakud","Mohakud","Simran",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"59034014300","Pramod K. Singh","Singh","Pramod K.",1,"Sharda University","Greater Noida","India","",""
"59486715400","Mihul Tyagi","Tyagi","Mihul",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60310504800","Shivam Garg","Garg","Shivam",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"57195533787","Shivam Malhotra","Malhotra","Shivam",1,"Sharda University","Greater Noida","India","Pharmacology, Toxicology and Pharmaceutics (all)",""
"58263462500","Adarsh Singh","Singh","Adarsh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58618026200","H. Garg","Garg","H.",1,"Sharda University","Greater Noida","India","",""
"59348738300","Shafia Nazir Shah","Shah","Shafia Nazir",1,"Sharda University","Greater Noida","India","Psychology (all)",""
"59703783000","Hardik Takkar","Takkar","Hardik",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"57217272528","Aman Gupta","Gupta","Aman",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59703833800","Kalpana Mishra","Mishra","Kalpana",1,"Sharda University","Greater Noida","India","Decision Sciences (all)",""
"60023782200","Sparsh Verma","Verma","Sparsh",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60278007600","Haruna Yahaya Abdullahi","Abdullahi","Haruna Yahaya",1,"Sharda University","Greater Noida","India","Medicine (all)","0009-0001-5210-5555"
"60149425200","Tarun Gosain","Gosain","Tarun",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60238612100","Mehak Fayaz Khan","Khan","Mehak Fayaz",1,"Sharda University","Greater Noida","India","Arts and Humanities (all)",""
"57363632900","Saroj Devi","Devi","Saroj",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"57192682969","Khushboo Junej","Junej","Khushboo",1,"Sharda University","Greater Noida","India","",""
"57208647100","Noel Vinsent Chand","Chand","Noel Vinsent",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"59665426800","Sayon Chakraborty","Chakraborty","Sayon",1,"Sharda University","Greater Noida","India","Neuroscience (all)",""
"58378741100","Mehak Bhatia","Bhatia","Mehak",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58650834100","Pallavi Soam","Soam","Pallavi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"58450036800","Saaransh Kalra","Kalra","Saaransh",1,"Sharda University","Greater Noida","India","",""
"59912070000","Ritika Rajput","Rajput","Ritika",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60395475200","Sakshi Yadav","Yadav","Sakshi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60259862700","Sristi Kumari","Kumari","Sristi",1,"Sharda University","Greater Noida","India","Chemistry (all)",""
"58894075600","Aditya Ojha","Ojha","Aditya",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57791119600","Rishita Kalra","Kalra","Rishita",1,"Sharda University","Greater Noida","India","Medicine (all)",""
"58043280100","Aaditya Kumar","Kumar","Aaditya",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60251319700","Naveen Kumar Saroha","Saroha","Naveen Kumar",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"58584102200","N. Siva","Siva","N.",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"59000248100","Sapna","Sapna","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57361340200","Salisu Abdullahi Sani","Sani","Salisu Abdullahi",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60090310800","Shivani","Shivani","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60054928700","Shivam Kumar","Kumar","Shivam",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59739041200","Anamika Sangwan","Sangwan","Anamika",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57192996521","Nadeem Ahmed","Ahmed","Nadeem",1,"Sharda University","Greater Noida","India","",""
"59273095000","Abhinav Verma","Verma","Abhinav",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59526780900","Eliza Basnet","Basnet","Eliza",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"58033688900","Vishwani Khanna","Khanna","Vishwani",1,"Sharda University","Greater Noida","India","",""
"59246962500","Sukanya Chakraborty","Chakraborty","Sukanya",1,"Sharda University","Greater Noida","India","Biochemistry, Genetics and Molecular Biology (all)",""
"60357450400","Rudraksh Singh Bhaduaria","Bhaduaria","Rudraksh Singh",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"57194486281","Ishan Ranjan","Ranjan","Ishan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59496782000","Sayani Chawla","Chawla","Sayani",1,"Sharda University","Greater Noida","India","",""
"59985018000","Pragya Tiwari Gupta","Gupta","Pragya Tiwari",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"60198580100","Rishabh Agarwal","Agarwal","Rishabh",1,"Sharda University","Greater Noida","India","Social Sciences (all)",""
"58894149700","Roshan Kumar","Kumar","Roshan",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60214695600","Syed Naashit Hashmi","Hashmi","Syed Naashit",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59928970400","Jay Arora","Arora","Jay",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60215757100","Joseph Atta-Woode","Atta-Woode","Joseph",1,"Sharda University","Greater Noida","India","Economics, Econometrics and Finance (all)",""
"58171921600","Ankita Saxena","Saxena","Ankita",1,"Sharda University","Greater Noida","India","",""
"59730772600","Arya Tiwari","Tiwari","Arya",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58257974800","Sayyed Ashar Ali","Ali","Sayyed Ashar",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60382839800","Mohammad Meraj Gohar","Gohar","Mohammad Meraj",1,"Sharda University","Greater Noida","India","",""
"60429883600","Amrit Raut","Raut","Amrit",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60021525700","Shiwam Pratap Singh","Singh","Shiwam Pratap",1,"Sharda University","Greater Noida","India","Engineering (all)","0009-0002-1588-6556"
"59007493300","Rohan Singh Bhati","Bhati","Rohan Singh",1,"Sharda University","Greater Noida","India","Energy (all)",""
"60152493400","Rakshana Bakhtawar","Bakhtawar","Rakshana",1,"Sharda University","Greater Noida","India","",""
"57686021700","Karan","Karan","",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60231983600","Moh Toheed","Toheed","Moh",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60498215300","Umair Hamza","Hamza","Umair",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59296878200","Mahima Shanker Pandey","Shanker Pandey","Mahima",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"60161472000","Shalaka Tyagi","Tyagi","Shalaka",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"59318113400","Nitesh Sangwan","Sangwan","Nitesh",1,"Sharda University","Greater Noida","India","",""
"59949253700","Mohammad Faisal Faizan","Faizan","Mohammad Faisal",1,"Sharda University","Greater Noida","India","Energy (all)",""
"57765051500","Summayya Saleh Ibrahim","Ibrahim","Summayya Saleh",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"57422261600","Shahid Shabir Dar","Dar","Shahid Shabir",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"58920657100","Priyanshu Katiyar","Katiyar","Priyanshu",1,"Sharda University","Greater Noida","India","Mathematics (all)",""
"60035905100","Lassana P. Dukuly","Dukuly","Lassana P.",1,"Sharda University","Greater Noida","India","Materials Science (all)",""
"58257972600","Himanshu Nagar","Nagar","Himanshu",1,"Sharda University","Greater Noida","India","Computer Science (all)",""
"57880292500","Sharad Agarwal","Agarwal","Sharad",1,"Sharda University","Greater Noida","India","Chemical Engineering (all)",""
"57191752962","Dhruv Anand","Anand","Dhruv",1,"Sharda University","Greater Noida","India","Dentistry (all)",""
"60225678600","Garima Singh","Singh","Garima",1,"Sharda University","Greater Noida","India","",""
"60216057200","Anurag Rai","Rai","Anurag",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60166630200","Anshi Sharma","Sharma","Anshi",1,"Sharda University","Greater Noida","India","Engineering (all)",""
"60219375500","Ritika Jaiswal","Jaiswal","Ritika",1,"Sharda University","Greater Noida","India","",""
